B_mean,B_mean_sq_over_B2_mean,B_rms,count,cube_id,dBB,deltaB,deltaB_sq_over_B2_mean,direction,maximum,median,p90,p_value,q_name
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,xi,2.2675181572082104,1.4607600594481833,1.8440827725589752,3.0,u
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,lambda,1.6109009401088104,1.2465440198816489,1.4981396651886856,3.0,u
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,parallel,4.989855099904671,2.048616892155298,4.103694412071592,4.0,B
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,xi,4.637115314474956,2.109330164290198,3.4652752049037416,4.0,B
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,lambda,2.105379500389527,1.5151734112267339,1.8388667672501773,4.0,B
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,parallel,9.913730536294667,3.899392633517551,7.401086565591901,4.0,u
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,xi,4.296788252655564,1.8879363767589337,3.1599334223835758,4.0,u
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,lambda,2.3482679983894963,1.5292087175955038,2.147983036543517,4.0,u
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,parallel,10.167902124818129,2.778854405725286,8.264220627400698,5.0,B
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,xi,12.136181852530537,2.671060257507253,6.4746185678715555,5.0,B
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,lambda,2.5542192529119396,1.631196913847653,2.1664103904143674,5.0,B
